RowNumber,CustomerId,CreditScore,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
8558,15752622,729,1,2,32,7,38550.06,1,0,1,179230.23,0,13-04-2016
8559,15774507,574,1,2,39,7,119013.86,1,1,0,103421.91,0,29-04-2016
8560,15570857,677,3,2,39,7,111213.64,2,1,1,147578.26,0,22-05-2016
8561,15599386,627,3,1,28,7,71097.23,1,1,1,130504.49,0,15-07-2016
8562,15744913,788,2,1,36,7,109632.85,1,1,1,16149.13,0,14-07-2016
8563,15647292,697,1,1,63,7,148368.02,1,0,0,118862.08,1,17-09-2016
8564,15728838,578,1,1,45,6,148600.91,1,1,0,143397.14,1,29-10-2016
8565,15584704,519,1,1,48,6,71083.98,1,1,0,137959,0,01-11-2016
8566,15749068,632,1,2,40,6,139625.34,1,1,0,93702.96,1,13-12-2016
8567,15622985,679,1,2,39,6,0,1,0,0,172939.3,1,08-01-2017
8568,15587676,699,1,1,30,6,0,1,1,1,108162.13,0,17-01-2017
8569,15779496,615,1,1,64,6,81564.1,2,0,1,35896.09,0,26-07-2017
8570,15733460,622,2,1,36,6,0,2,1,1,104852.6,0,20-08-2017
8571,15711457,755,1,2,28,6,124540.28,1,0,1,188850.89,0,23-08-2017
8572,15795290,767,1,2,42,5,133616.39,1,1,0,28615.8,0,30-10-2017
8573,15611223,752,3,2,38,5,101648.5,2,1,0,172001.44,0,31-12-2017
8574,15794159,633,1,2,26,5,124281.84,1,1,1,60116.57,0,24-03-2018
8575,15780677,717,1,2,59,5,0,2,1,1,170528.63,0,08-05-2018
8576,15690175,585,2,1,45,5,0,2,0,0,189683.7,0,27-05-2018
8577,15722599,751,1,2,37,5,183613.66,2,0,0,49734.94,0,26-05-2018
8578,15569976,754,3,1,65,5,136186.44,1,1,1,121529.59,1,04-06-2018
8579,15707011,495,1,1,47,5,137682.68,1,1,0,71071.47,0,26-06-2018
8580,15702277,650,1,1,34,5,106005.54,1,0,1,142995.32,0,07-09-2018
8581,15801915,529,1,2,31,4,152310.55,1,1,0,13054.25,0,24-11-2018
8582,15580213,585,1,2,43,4,0,2,1,0,89402.54,0,02-01-2019
8583,15637947,668,2,1,32,4,134446.04,1,0,1,111241.37,0,10-04-2019
8584,15715888,591,1,2,38,4,142289.28,1,0,1,119638.85,0,06-05-2019
8585,15732967,731,1,1,19,4,0,2,1,1,151581.79,0,26-08-2019
8586,15737047,754,1,2,45,4,0,1,1,0,73881.68,1,08-09-2019
8587,15694039,650,3,2,46,3,149003.76,2,1,0,176902.83,0,02-10-2019
8588,15649457,588,3,1,41,3,131341.46,2,0,1,7034.94,0,16-10-2019
8589,15742809,712,2,2,29,3,77919.78,1,1,0,122547.58,0,18-11-2019
8590,15637829,691,1,2,34,3,0,2,0,1,161559.12,0,08-12-2019
8591,15633194,771,1,2,41,3,108309,4,1,1,137510.41,1,06-12-2019
8592,15611635,678,2,2,39,3,0,1,0,1,185366.56,0,12-12-2019
8593,15638774,719,2,2,40,3,0,2,1,0,182224.14,0,11-12-2019
8594,15722037,610,3,1,36,4,115462.02,1,0,1,42581.04,0,14-06-2019
8595,15672930,722,2,1,37,5,0,2,1,0,31921.95,0,15-12-2017
8596,15668774,758,3,2,23,4,122739.1,1,1,0,102460.84,1,28-06-2019
8597,15780966,709,1,2,32,7,0,2,0,0,109681.29,0,22-05-2016
8598,15659694,634,3,2,53,3,113781.5,2,1,1,106345.05,1,06-12-2019
8599,15624424,678,2,2,49,6,0,2,1,1,102472.9,0,09-03-2017
8600,15708713,633,1,1,35,7,0,2,1,1,36249.76,0,08-04-2016
8601,15755405,710,1,1,43,6,128284.45,1,1,0,32996.89,1,05-11-2016
8602,15647570,640,3,1,45,6,120591.19,1,0,0,195123.94,0,31-05-2017
8603,15684348,656,1,1,63,6,0,2,0,1,57014.43,0,20-08-2017
8604,15702541,551,1,2,59,6,166968.28,1,1,0,159483.76,1,23-08-2017
8605,15646942,786,2,2,39,5,0,2,0,0,100929.59,0,03-04-2018
8606,15748920,561,1,2,49,5,0,2,1,1,12513.07,0,17-04-2018
8607,15694581,807,2,1,42,5,0,2,1,1,74900.9,0,17-08-2018
8608,15643215,602,3,1,38,5,71667.97,2,0,0,137111.89,0,07-09-2018
8609,15649060,727,3,2,31,4,82729.47,2,1,0,60212.51,0,21-03-2019
8610,15774258,678,1,1,40,4,0,2,1,1,187343.4,0,19-05-2019
8611,15731553,730,1,1,23,4,0,2,1,0,183284.53,0,30-06-2019
8612,15617029,596,2,2,30,4,0,2,1,0,8125.39,0,16-09-2019
8613,15780716,686,3,1,39,3,129626.19,2,1,1,103220.56,0,28-10-2019
8614,15577018,684,3,2,26,5,114035.39,1,0,0,96885.19,0,27-08-2018
8615,15809515,797,3,1,32,5,151922.94,1,1,0,8877.06,0,20-07-2018
8616,15789924,658,1,2,39,4,0,1,1,1,147530.06,0,08-09-2019
8617,15725076,653,2,2,27,3,107751.68,2,1,1,33389.42,0,19-12-2019
8618,15672481,641,1,1,37,6,0,2,1,0,45309.24,0,02-11-2016
8619,15574115,656,2,2,41,6,101179.23,2,1,1,35230.61,0,07-03-2017
8620,15661830,750,2,2,36,3,0,2,1,1,59816.41,0,06-10-2019
8621,15665879,768,1,2,40,3,0,2,0,1,69080.46,0,05-12-2019
8622,15673820,568,1,1,33,6,0,2,1,0,143450.61,0,18-11-2016
8623,15747772,706,3,1,36,5,58571.18,2,1,0,40774.01,0,22-10-2017
8624,15666197,430,3,2,38,4,153058.64,1,1,0,99377.27,0,22-09-2019
8625,15773639,745,3,1,35,5,98270.34,1,1,0,133617.43,0,08-03-2018
8626,15581893,747,1,1,43,5,130788.71,1,0,1,101495,1,13-07-2018
8627,15672447,657,3,1,40,3,99165.84,1,0,1,119333.95,1,03-12-2019
8628,15777830,639,1,2,42,6,0,2,0,0,167682.37,0,04-10-2016
8629,15713890,704,1,1,44,6,0,2,0,1,152884.85,0,22-10-2016
8630,15577598,651,2,1,23,5,115636.05,2,1,0,70400.86,0,31-08-2018
8631,15786042,706,3,2,44,6,185932.18,2,1,0,65413.41,0,16-08-2017
8632,15753462,632,3,1,30,5,72549,2,0,1,182728.8,0,17-05-2018
8633,15759690,751,1,1,42,7,0,2,1,1,81442.6,0,08-03-2016
8634,15801414,767,1,2,35,4,0,2,0,0,144251.38,0,01-10-2018
8635,15656141,741,1,1,39,4,0,1,0,1,40207.06,0,01-08-2019
8636,15608701,651,3,1,29,4,121890.06,1,1,0,54530.51,1,15-11-2018
8637,15582892,601,1,1,46,6,99786.07,1,1,1,32683.88,1,28-11-2016
8638,15632967,520,1,1,34,7,0,2,1,1,104703.96,0,18-09-2016
8639,15587573,626,3,1,27,6,115084.53,2,0,1,26907.43,0,26-09-2016
8640,15654891,811,1,1,30,6,0,2,1,1,180591.32,0,25-11-2016
8641,15611365,730,1,2,32,6,127661.69,1,0,0,60905.51,0,25-11-2016
8642,15749103,604,3,2,47,6,118907.6,1,0,1,47777.15,1,15-07-2017
8643,15810203,499,3,2,44,5,77627.33,2,1,0,108222.68,0,15-12-2017
8644,15813660,754,2,1,40,5,160625.17,1,0,1,3554.63,0,29-12-2017
8645,15605673,716,2,2,29,5,0,2,0,0,78616.92,0,20-04-2018
8646,15669282,636,1,2,20,3,124266.86,1,0,0,100566.81,0,15-10-2019
8647,15792726,470,1,2,25,3,127974.06,2,1,1,183259.35,0,16-11-2019
8648,15593241,444,1,1,43,5,0,2,1,1,159131.21,0,26-10-2017
8649,15683053,809,2,2,48,7,0,1,1,0,160976.85,1,14-01-2016
8650,15632736,850,3,2,30,4,104911.35,2,1,1,42933.26,0,01-12-2018
8651,15731865,637,1,1,27,4,0,2,1,0,91291.2,0,23-08-2019
8652,15760450,512,1,1,43,7,0,2,1,1,52471.36,0,12-09-2016
8653,15787204,774,2,2,43,7,110646.54,1,0,0,108804.28,0,26-03-2016
8654,15650454,641,1,1,57,7,0,2,1,1,122449.18,0,24-04-2016
8655,15573730,586,3,1,42,4,126704.49,2,1,0,41682.3,0,21-08-2019
8656,15705050,611,1,1,30,4,0,2,1,1,148887.69,0,22-09-2019
8657,15791342,660,2,1,31,3,84560.04,1,1,1,137784.25,0,05-11-2019
8658,15684316,532,1,1,43,4,0,2,0,0,190573.91,1,15-11-2018
8659,15700540,557,3,2,38,5,129893.56,1,0,0,102076.03,0,17-11-2017
8660,15770631,730,2,1,25,6,167385.81,1,1,1,56307.51,0,31-03-2017
8661,15790594,535,1,2,27,4,0,2,0,1,49775.58,0,15-09-2019
8662,15604020,773,3,2,36,6,105858.71,1,0,1,4395.45,0,25-09-2016
8663,15637599,510,3,2,44,6,123070.89,1,1,0,28461.29,1,04-01-2017
8664,15736578,539,1,1,39,6,0,1,1,1,28184.7,0,04-01-2017
8665,15666332,690,2,2,48,5,0,2,1,1,3149.1,0,03-04-2018
8666,15727291,821,1,2,40,5,0,2,1,0,194273.12,0,22-06-2018
8667,15785920,687,3,1,35,4,125141.24,2,1,1,148537.07,0,15-11-2018
8668,15658987,557,1,2,46,4,96173.17,2,1,1,116378.31,0,19-12-2018
8669,15687719,532,2,2,37,4,0,2,0,1,6761.84,0,06-03-2019
8670,15799641,540,2,1,39,4,0,2,1,0,81995.92,0,26-05-2019
8671,15758702,705,1,2,55,6,0,2,1,1,14392.68,0,03-12-2016
8672,15689526,542,3,2,35,6,127543.11,2,1,0,468.94,1,15-01-2017
8673,15586848,706,1,1,38,5,0,2,1,0,122379.54,0,08-08-2018
8674,15707637,765,1,2,56,4,0,1,1,0,13228.93,1,21-02-2019
8675,15719426,529,1,1,67,4,103101.56,2,1,1,154002.02,1,11-04-2019
8676,15639265,714,1,1,54,4,126113.28,1,1,0,112777.38,0,27-06-2019
8677,15576124,582,1,1,41,3,40488.76,1,1,0,128528.83,0,25-09-2019
8678,15757829,609,3,2,40,7,137389.77,2,1,0,170122.22,0,08-07-2016
8679,15633227,518,1,2,28,4,85146.36,1,0,0,2803.89,0,16-01-2019
8680,15753092,791,3,1,35,4,129828.58,1,1,1,181918.26,1,05-05-2019
8681,15782939,747,1,1,42,6,80214.36,1,1,0,115241.96,1,09-09-2017
8682,15746338,565,1,2,40,3,0,2,1,1,129956.13,0,28-10-2019
8683,15590676,735,1,1,34,5,141796.43,1,1,0,45858.49,0,04-11-2017
8684,15599329,697,1,2,49,4,195238.29,4,0,1,131083.56,1,31-10-2018
8685,15783097,813,3,1,27,4,111348.15,1,1,0,46422.46,0,28-08-2019
8686,15597885,772,1,1,43,3,0,2,1,1,57675.88,0,11-12-2019
8687,15597467,606,1,2,71,5,0,2,1,1,169741.96,0,08-03-2018
8688,15724764,667,3,2,42,5,64404.26,2,0,0,26022.37,0,30-12-2017
8689,15778418,637,3,1,40,3,154309.67,1,1,1,125334.16,1,12-12-2019
8690,15684769,542,1,1,67,5,129431.36,1,0,1,21343.74,0,23-04-2018
8691,15756167,762,2,2,43,3,134204.67,1,1,1,139971.01,0,11-11-2019
8692,15632439,698,1,2,39,3,0,2,0,1,47455.82,0,05-10-2019
8693,15755138,850,1,2,32,5,0,2,1,1,55593.8,0,11-06-2018
8694,15659092,621,1,2,50,6,0,2,1,0,191756.54,1,10-04-2017
8695,15742116,671,3,2,48,7,116711.06,2,0,0,76373.38,0,15-02-2016
8696,15801994,775,1,1,31,7,0,2,1,0,169278.51,0,14-09-2016
8697,15647572,504,2,1,34,5,54980.81,1,1,1,136909.88,0,01-06-2018
8698,15644551,751,2,2,37,3,99773.85,2,1,0,54865.92,0,03-11-2019
8699,15709135,691,3,1,30,3,101231.77,2,0,0,156529.44,0,12-11-2019
8700,15684469,841,3,1,32,6,117070.21,1,1,0,113482.2,0,21-09-2017
8701,15627637,709,3,1,23,5,73314.04,2,1,0,63446.47,0,23-11-2017
8702,15667093,673,1,1,37,6,0,1,1,1,13624.02,0,23-11-2016
8703,15690589,541,1,1,37,7,212314.03,1,0,1,148814.54,0,16-04-2016
8704,15595350,661,1,2,31,5,136067.82,2,1,0,65567.91,0,24-05-2018
8705,15777586,784,2,2,42,6,109052.04,2,1,0,6409.55,0,26-12-2016
8706,15804064,742,1,2,35,6,79126.17,1,1,1,126997.53,0,20-06-2017
8707,15717770,850,2,2,55,5,0,1,0,0,171762.87,1,13-09-2018
8708,15754443,443,1,2,35,5,108308,1,1,0,129031.19,1,09-09-2018
8709,15776939,778,3,2,48,4,102290.56,2,1,0,182691.31,0,06-05-2019
8710,15713517,529,1,1,39,5,102025.08,2,1,0,12351.01,0,18-07-2018
8711,15683522,678,3,2,37,5,113383.07,1,1,1,135123.96,0,20-08-2018
8712,15673995,516,2,2,65,4,102541.1,1,1,0,181490.42,0,04-07-2019
8713,15771054,469,2,1,35,4,0,2,1,0,186490.37,0,04-06-2019
8714,15578788,786,2,1,40,6,0,2,0,0,41248.8,0,11-02-2017
8715,15737408,703,1,2,41,6,109941.51,1,1,0,116267.28,0,14-09-2017
8716,15750837,579,3,1,41,6,141749.68,1,0,1,9201.53,0,04-05-2017
8717,15576022,565,1,1,38,5,0,2,0,1,80630.32,0,29-07-2018
8718,15635502,443,1,1,44,3,0,1,1,0,159165.7,0,17-10-2019
8719,15627298,589,1,1,37,7,85146.48,2,1,0,86490.09,1,09-05-2016
8720,15811415,691,1,2,44,5,134066.1,2,1,1,197572.41,0,05-02-2018
8721,15645059,711,1,2,28,5,0,2,0,0,105159.89,0,22-06-2018
8722,15689671,775,2,1,27,3,0,1,1,1,40807.26,0,08-12-2019
8723,15718667,621,1,1,35,4,87619.29,1,1,0,143.34,0,25-02-2019
8724,15803202,350,1,1,51,5,0,1,1,1,125823.79,1,13-07-2018
8725,15593683,668,2,2,30,7,0,2,1,0,138465.7,0,09-05-2016
8726,15703394,633,2,1,27,6,0,2,1,0,44008.91,0,27-07-2017
8727,15570289,697,3,1,43,4,103409.16,1,1,0,66893.28,1,03-09-2019
8728,15567437,734,3,2,30,6,123040.38,1,1,1,76503.06,0,05-10-2016
8729,15711687,434,1,1,41,4,108128.52,1,0,1,56784.11,0,08-09-2019
8730,15656592,646,3,1,48,4,169023.33,2,1,1,175657.55,0,10-05-2019
8731,15634373,764,1,1,30,6,0,2,0,1,105155.66,0,04-07-2017
8732,15769125,727,2,2,41,4,0,2,0,1,47468.56,0,13-12-2018
8733,15711386,724,1,2,29,4,0,2,0,1,64729.51,0,20-06-2019
8734,15714241,749,2,1,42,7,222267.63,1,0,0,101108.85,1,13-08-2016
8735,15642530,706,3,2,47,7,144090.42,1,1,0,140938.95,1,13-01-2016
8736,15713599,728,1,1,30,5,114835.43,1,0,1,37662.49,0,07-12-2017
8737,15744770,636,1,1,44,5,0,2,0,0,86414.41,0,15-05-2018
8738,15780498,634,1,1,34,4,145030.92,1,1,1,41820.65,0,06-02-2019
8739,15624397,627,1,1,43,3,71240.3,1,0,1,127734.16,0,11-10-2019
8740,15615219,518,1,1,59,5,138772.15,1,0,1,123872,0,24-04-2018
8741,15570908,687,2,2,29,7,93617.07,1,0,1,113050.92,0,27-06-2016
8742,15762855,622,2,2,23,4,0,2,1,1,131389.39,0,13-12-2018
8743,15661827,693,2,2,45,3,0,2,1,1,26589.56,0,18-11-2019
8744,15746035,450,2,1,25,7,74237.2,2,0,1,195463.35,0,25-03-2016
8745,15691906,664,3,2,49,4,127421.78,2,1,0,108876.75,1,09-03-2019
8746,15793424,663,2,2,28,4,61274.7,2,1,0,136054.45,0,08-11-2018
8747,15577905,660,1,1,34,3,106486.66,2,0,1,182262.66,0,06-12-2019
8748,15667216,579,1,2,29,5,73194.52,2,1,1,129209.09,0,26-04-2018
8749,15673971,655,3,2,44,6,146498.76,1,1,0,64853.51,1,16-12-2016
8750,15701238,683,1,1,47,5,0,2,1,0,148989.15,0,04-08-2018
8751,15644849,655,1,2,32,6,0,1,1,1,71047.51,0,04-06-2017
8752,15635531,575,2,2,30,6,0,2,1,0,185341.63,0,18-09-2017
8753,15632263,574,2,1,30,5,120355,1,1,0,137793.35,0,04-08-2018
8754,15720110,795,1,1,32,5,117265.21,1,1,1,198317.23,0,10-09-2018
8755,15619045,776,1,2,43,4,0,2,0,1,162137.5,0,09-11-2018
8756,15697510,707,2,2,52,4,0,1,1,0,109688.82,1,18-07-2019
8757,15784923,705,3,2,37,3,109974.22,1,1,1,36320.87,1,25-09-2019
8758,15567383,678,3,2,44,7,98009.13,2,0,1,31384.86,0,27-07-2016
8759,15732621,663,1,1,34,6,0,1,1,1,114083.73,0,15-12-2016
8760,15757981,748,1,1,66,6,0,1,1,1,163331.65,0,22-02-2017
8761,15727819,677,2,2,34,3,171671.9,1,1,1,50777.77,0,26-09-2019
8762,15738088,634,2,1,63,3,0,2,1,0,30772.86,1,04-10-2019
8763,15765173,350,1,2,60,5,0,1,0,0,113796.15,1,31-12-2017
8764,15665159,727,1,1,61,5,128213.96,2,1,1,188729.08,1,27-08-2018
8765,15618203,773,3,1,51,5,116197.65,2,1,1,86701.4,0,02-09-2018
8766,15791452,675,1,1,39,4,0,2,1,0,153129.22,0,14-11-2018
8767,15638159,649,2,2,36,5,86607.39,1,0,0,19825.09,0,27-01-2018
8768,15585466,552,1,1,29,3,0,2,1,0,12186.83,0,16-11-2019
8769,15677310,761,3,1,62,7,98854.34,1,0,0,86920.97,1,21-08-2016
8770,15646262,622,1,1,31,4,0,1,1,0,35408.77,0,23-07-2019
8771,15656901,615,1,1,59,4,0,2,1,1,165576.55,0,13-08-2019
8772,15621093,681,3,1,31,6,97338.19,2,0,0,48226.76,0,23-06-2017
8773,15592123,768,1,1,30,6,0,2,1,1,199454.37,0,07-04-2017
8774,15589200,617,2,1,34,6,0,2,1,0,118749.58,0,31-07-2017
8775,15602934,452,1,2,33,5,131698.57,2,1,0,151623.91,0,18-07-2018
8776,15812720,807,3,1,37,4,130110.45,2,0,1,172097.95,0,22-03-2019
8777,15695383,567,2,1,44,6,0,2,1,0,87677.15,0,18-04-2017
8778,15723064,603,2,1,24,4,165149.13,2,1,0,21858.28,0,07-01-2019
8779,15761606,617,2,2,37,4,101707.8,1,1,0,123866.28,0,08-05-2019
8780,15650322,701,1,2,34,4,105588.66,1,0,1,74694.41,0,14-09-2019
8781,15669782,820,3,1,39,6,111336.89,1,1,0,16770.31,1,10-10-2016
8782,15751628,438,1,1,60,6,78391.17,1,0,1,49424.6,0,08-04-2017
8783,15809057,600,2,2,27,4,0,2,1,1,172031.22,0,25-11-2018
8784,15617052,782,1,1,34,3,0,1,1,0,183021.06,1,03-12-2019
8785,15590810,638,3,2,41,3,144326.09,1,1,0,73979.85,1,25-11-2019
8786,15801293,850,3,1,27,7,101278.25,2,1,1,26265.18,0,25-06-2016
8787,15770968,741,3,2,19,6,108711.57,2,1,0,24857.25,0,12-06-2017
8788,15572356,689,2,1,73,4,108555.07,1,0,1,167969.15,0,23-04-2019
8789,15603247,743,3,2,35,7,146781.24,1,1,0,189307.7,0,10-04-2016
8790,15619116,493,1,2,36,5,0,2,0,1,99770.3,0,11-12-2017
8791,15691792,416,2,1,35,4,0,1,0,0,119712.78,0,18-07-2019
8792,15783276,725,1,2,25,3,0,2,1,1,168607.74,0,24-10-2019
8793,15766137,497,1,1,34,5,0,2,1,1,83087.13,0,11-09-2018
8794,15574554,537,3,1,66,7,103291.25,2,1,1,130664.79,0,10-02-2016
8795,15578671,706,2,2,29,6,209490.21,1,1,1,133267.69,1,15-12-2016
8796,15716608,651,2,1,38,4,0,3,1,0,67029.82,1,20-03-2019
8797,15690670,720,1,1,33,3,0,2,0,1,141031.08,0,07-10-2019
8798,15630466,797,1,1,45,4,0,1,0,0,125110.02,0,23-09-2018
8799,15630349,543,2,1,23,4,0,2,1,0,117832.39,0,01-10-2018
8800,15803801,454,1,1,34,4,0,2,1,0,198817.72,0,23-05-2019
8801,15647890,691,1,1,37,4,149405.18,1,1,1,146411.6,0,28-06-2019
8802,15606115,510,1,2,52,4,191665.21,1,1,1,131312.56,1,20-09-2019
8803,15714642,792,2,2,40,6,0,1,1,0,141652.2,0,15-10-2016
8804,15741181,721,1,1,41,6,135071.12,1,1,1,64477.25,0,18-09-2017
8805,15773973,765,1,1,41,5,0,2,0,1,191215.61,0,12-04-2018
8806,15758546,850,2,1,39,4,0,2,1,1,37090.44,0,07-09-2019
8807,15598940,681,3,1,38,3,181804.34,2,1,1,57517.71,0,16-11-2019
8808,15669783,586,1,2,60,4,47020.65,2,0,1,63241.21,1,29-04-2019
8809,15624993,753,1,2,36,7,128518.98,1,1,1,44567.83,1,30-07-2016
8810,15760568,593,3,2,38,5,142658.04,2,0,1,135337.11,0,14-04-2018
8811,15699047,674,1,2,21,5,120150.39,2,1,1,33964.03,0,11-09-2018
8812,15616168,610,1,2,35,6,81905.95,1,1,1,61623.19,0,07-05-2017
8813,15773146,652,1,1,26,4,137998.2,2,0,1,168989.77,0,23-03-2019
8814,15770375,850,3,2,26,4,123126.29,1,1,0,74425.41,0,14-06-2019
8815,15589725,740,1,2,51,3,0,2,1,1,178929.84,0,06-11-2019
8816,15710034,637,3,1,43,5,135645.29,2,0,1,101382.86,1,12-03-2018
8817,15800806,685,2,1,31,7,122449.31,2,1,1,180769.55,0,25-02-2016
8818,15570485,558,2,1,40,4,161766.87,1,0,0,92378.54,0,12-07-2019
8819,15575391,677,1,2,37,4,0,2,1,1,38252.25,0,14-09-2019
8820,15790750,592,3,1,36,6,123187.51,1,0,1,146111.35,0,06-05-2017
8821,15714832,652,3,1,36,4,150956.71,1,0,0,72350.17,0,07-11-2018
8822,15619953,662,2,2,42,4,105021.28,1,1,0,48242.38,0,30-12-2018
8823,15673929,543,1,1,64,4,0,2,1,1,148305.82,0,06-02-2019
8824,15578835,675,2,2,50,4,133204.91,1,0,1,8270.06,0,17-09-2019
8825,15752388,643,2,2,35,3,0,2,1,1,41549.64,0,23-09-2019
8826,15797081,611,3,2,49,5,115488.52,2,1,1,138656.81,1,09-09-2018
8827,15570194,412,1,1,29,4,0,2,0,0,12510.53,0,27-07-2019
8828,15580149,638,2,1,41,3,0,2,1,0,43889.41,0,04-11-2019
8829,15777708,824,2,2,38,3,0,2,1,0,192800.25,0,08-12-2019
8830,15769955,683,1,2,40,4,0,2,0,0,75762,0,26-07-2019
8831,15810444,562,3,2,39,4,130565.02,1,1,0,9854.72,1,07-08-2019
8832,15645593,599,1,2,41,5,91328.71,1,1,0,115724.78,0,30-11-2017
8833,15765345,753,1,1,35,5,0,2,1,1,106303.4,0,05-09-2018
8834,15760873,594,1,1,50,4,81310.34,1,1,1,183868.01,0,15-04-2019
8835,15794178,657,1,1,34,3,107136.6,1,1,0,153895.46,0,02-12-2019
8836,15589361,716,2,1,34,3,0,1,1,1,66695.71,0,04-12-2019
8837,15662483,850,1,1,43,4,0,2,1,1,173851.11,0,08-11-2018
8838,15809736,664,1,1,46,5,0,1,1,1,177423.02,1,30-06-2018
8839,15731148,558,1,1,33,4,108477.49,1,1,1,109096.71,1,25-11-2018
8840,15774328,606,3,1,40,5,144757.97,2,1,1,166656.18,0,12-07-2018
8841,15646969,776,2,1,33,6,0,2,1,1,176921,0,02-01-2017
8842,15718769,557,2,1,36,5,113110.26,1,1,0,98413.1,0,17-06-2018
8843,15610226,614,1,2,27,3,106414.57,2,0,0,77500.81,0,11-11-2019
8844,15616270,620,2,1,42,6,106920.91,1,0,1,119747.08,0,03-10-2016
8845,15790717,695,2,1,35,5,0,2,1,0,160387.98,0,17-11-2017
8846,15635703,729,3,2,39,5,131513.26,1,1,1,193715,0,17-11-2017
8847,15616365,571,1,2,53,5,0,2,1,0,28045.77,0,22-02-2018
8848,15630244,457,1,1,40,4,134320.23,2,1,0,150757.35,0,06-03-2019
8849,15734714,559,1,2,29,4,79715.36,1,1,0,82252.28,0,26-08-2019
8850,15721433,664,1,2,38,5,74306.19,2,1,0,154395.56,0,28-06-2018
8851,15590201,500,2,2,50,7,0,4,1,1,83866.35,1,22-07-2016
8852,15590828,782,3,1,42,4,126428.38,1,1,0,39830.1,0,21-04-2019
8853,15752097,708,2,1,38,6,99640.89,1,1,0,12429.22,0,31-12-2016
8854,15800031,681,1,1,43,6,66338.68,1,1,1,18772.5,1,17-03-2017
8855,15630857,674,2,2,39,6,0,2,1,1,9574.83,0,22-10-2016
8856,15689953,697,2,1,43,5,128226.37,1,0,0,188486.94,0,23-02-2018
8857,15759733,774,1,2,26,5,0,2,1,1,64716.08,0,16-05-2018
8858,15810826,624,1,1,36,4,0,2,0,0,84749.96,0,15-07-2019
8859,15668009,747,2,1,37,6,0,2,0,1,180551.76,0,05-05-2017
8860,15743456,715,1,2,32,7,0,2,1,0,60907.49,0,12-05-2016
8861,15725762,808,1,1,24,7,122168.65,1,1,0,174107.04,0,01-09-2016
8862,15761713,678,1,2,43,6,178074.33,1,0,0,110405.9,0,10-12-2016
8863,15769246,813,3,1,59,6,135078.41,1,1,0,187636.06,1,28-08-2017
8864,15781129,687,2,1,38,6,69434.4,2,1,1,66580.13,1,15-09-2017
8865,15599124,832,1,2,29,5,0,2,1,0,178779.52,0,17-06-2018
8866,15639004,668,1,1,72,5,0,2,1,1,70783.61,0,02-09-2018
8867,15810995,526,3,1,34,4,122726.56,1,1,1,46772.36,0,11-04-2019
8868,15653773,457,1,2,38,4,164496.99,1,1,1,163327.27,0,10-06-2019
8869,15708357,649,2,2,38,3,0,1,1,0,103760.53,0,18-11-2019
8870,15733597,669,1,2,41,3,150219.41,2,0,0,107839.03,0,19-11-2019
8871,15789560,668,1,1,42,3,187534.79,1,1,1,32900.41,1,18-12-2019
8872,15699524,466,1,2,30,6,0,1,1,0,193984.6,0,18-12-2016
8873,15626475,685,1,1,30,3,0,2,1,1,140889.32,0,25-11-2019
8874,15810839,610,1,1,34,7,103108.17,1,0,0,125646.82,0,13-09-2016
8875,15684318,582,3,2,50,5,96486.57,2,1,1,20344.02,0,07-09-2018
8876,15768120,702,3,1,36,5,90560.48,2,1,0,174268.87,0,25-07-2018
8877,15712807,556,2,1,46,3,131764.96,1,1,1,108500.66,1,28-09-2019
8878,15696371,812,2,2,24,4,92476.88,1,0,0,83247.14,0,02-02-2019
8879,15675794,645,3,1,47,7,152076.93,1,1,0,121840.2,1,21-06-2016
8880,15774277,809,1,1,43,6,0,2,1,1,132908.07,0,12-03-2017
8881,15603764,560,1,1,49,7,0,1,1,1,100075.1,1,06-06-2016
8882,15618647,744,1,1,29,7,43504.42,1,1,1,119327.75,0,01-09-2016
8883,15614643,731,2,2,39,6,0,2,1,0,136737.13,0,24-09-2016
8884,15707696,471,2,2,28,4,0,2,1,1,22356.97,0,07-10-2018
8885,15749583,686,3,2,38,4,93569.86,3,0,0,10137.34,1,14-12-2018
8886,15815125,668,2,1,45,4,102486.21,2,1,1,158379.25,0,24-08-2019
8887,15779620,575,1,1,36,4,0,1,0,1,94570.56,0,19-09-2019
8888,15768233,435,3,1,37,3,114346.3,1,0,1,980.93,1,09-11-2019
8889,15637788,743,1,1,23,3,110203.77,1,1,0,95583.45,0,05-12-2019
8890,15777046,580,1,2,39,3,128362.59,1,1,0,86044.98,0,28-10-2019
8891,15788723,599,3,2,49,7,143888.22,2,1,1,166236.38,1,18-09-2016
8892,15790489,534,2,1,34,6,170600.78,1,0,1,5240.53,0,23-09-2016
8893,15739476,680,1,2,32,6,0,1,1,1,150684.23,0,21-11-2016
8894,15612670,631,2,2,46,6,0,2,1,1,129508.96,0,21-12-2016
8895,15631222,485,1,2,39,5,75339.64,1,1,1,70665.16,0,18-07-2018
8896,15658972,699,1,2,40,4,122038.34,1,1,0,102085.35,0,23-03-2019
8897,15724691,712,1,1,34,3,0,2,1,1,195052.12,0,31-12-2019
8898,15740442,603,1,1,51,5,186825.57,1,1,0,93739.71,1,18-08-2018
